country,geo,year,month,keyword,trend_score,date
Norway,NO,2024,11,electric car,1.5,2024-11-01
Norway,NO,2024,11,electric vehicle,0,2024-11-01
Norway,NO,2024,12,BYD,10.6,2024-12-01
Norway,NO,2024,12,EV charging,20,2024-12-01
Norway,NO,2024,12,Tesla,86.4,2024-12-01
Norway,NO,2024,12,electric car,1.2,2024-12-01
Norway,NO,2024,12,electric vehicle,0,2024-12-01
USA,US,2018,12,BYD,0,2018-12-01
USA,US,2018,12,EV charging,35,2018-12-01
USA,US,2018,12,Tesla,23,2018-12-01
USA,US,2018,12,electric car,2,2018-12-01
USA,US,2018,12,electric vehicle,62,2018-12-01
USA,US,2019,1,BYD,0,2019-01-01
USA,US,2019,1,EV charging,32.25,2019-01-01
USA,US,2019,1,Tesla,20.25,2019-01-01
USA,US,2019,1,electric car,2,2019-01-01
USA,US,2019,1,electric vehicle,63.75,2019-01-01
USA,US,2019,2,BYD,0,2019-02-01
USA,US,2019,2,EV charging,34.75,2019-02-01
USA,US,2019,2,Tesla,22.25,2019-02-01
USA,US,2019,2,electric car,2,2019-02-01
USA,US,2019,2,electric vehicle,70.75,2019-02-01
USA,US,2019,3,BYD,0,2019-03-01
USA,US,2019,3,EV charging,38.8,2019-03-01
USA,US,2019,3,Tesla,27.8,2019-03-01
USA,US,2019,3,electric car,2,2019-03-01
USA,US,2019,3,electric vehicle,72.8,2019-03-01
USA,US,2019,4,BYD,0,2019-04-01
USA,US,2019,4,EV charging,43.25,2019-04-01
USA,US,2019,4,Tesla,26,2019-04-01
USA,US,2019,4,electric car,2,2019-04-01
USA,US,2019,4,electric vehicle,79,2019-04-01
USA,US,2019,5,BYD,0,2019-05-01
USA,US,2019,5,EV charging,41.25,2019-05-01
USA,US,2019,5,Tesla,26.75,2019-05-01
USA,US,2019,5,electric car,2,2019-05-01
USA,US,2019,5,electric vehicle,73.75,2019-05-01
USA,US,2019,6,BYD,0,2019-06-01
USA,US,2019,6,EV charging,43.2,2019-06-01
USA,US,2019,6,Tesla,26.8,2019-06-01
USA,US,2019,6,electric car,2,2019-06-01
USA,US,2019,6,electric vehicle,74,2019-06-01
USA,US,2019,7,BYD,0,2019-07-01
USA,US,2019,7,EV charging,45.5,2019-07-01
USA,US,2019,7,Tesla,25.25,2019-07-01
USA,US,2019,7,electric car,2,2019-07-01
USA,US,2019,7,electric vehicle,66.25,2019-07-01
USA,US,2019,8,BYD,0,2019-08-01
USA,US,2019,8,EV charging,41.75,2019-08-01
USA,US,2019,8,Tesla,23.25,2019-08-01
USA,US,2019,8,electric car,2,2019-08-01
USA,US,2019,8,electric vehicle,68.75,2019-08-01
USA,US,2019,9,BYD,0,2019-09-01
USA,US,2019,9,EV charging,41.2,2019-09-01
USA,US,2019,9,Tesla,23.6,2019-09-01
USA,US,2019,9,electric car,2,2019-09-01
USA,US,2019,9,electric vehicle,77,2019-09-01
USA,US,2019,10,BYD,0,2019-10-01
USA,US,2019,10,EV charging,43,2019-10-01
USA,US,2019,10,Tesla,26,2019-10-01
USA,US,2019,10,electric car,2,2019-10-01
USA,US,2019,10,electric vehicle,74,2019-10-01
USA,US,2019,11,BYD,0,2019-11-01
USA,US,2019,11,EV charging,43.5,2019-11-01
USA,US,2019,11,Tesla,59.75,2019-11-01
USA,US,2019,11,electric car,2.5,2019-11-01
USA,US,2019,11,electric vehicle,79,2019-11-01
USA,US,2019,12,BYD,0,2019-12-01
USA,US,2019,12,EV charging,42.83,2019-12-01
USA,US,2019,12,Tesla,33.5,2019-12-01
USA,US,2019,12,electric car,2.17,2019-12-01
USA,US,2019,12,electric vehicle,71.83,2019-12-01
USA,US,2020,1,BYD,0,2020-01-01
USA,US,2020,1,EV charging,43,2020-01-01
USA,US,2020,1,Tesla,49,2020-01-01
USA,US,2020,1,electric car,3.25,2020-01-01
USA,US,2020,1,electric vehicle,74.5,2020-01-01
USA,US,2020,2,BYD,0,2020-02-01
USA,US,2020,2,EV charging,42,2020-02-01
USA,US,2020,2,Tesla,63.5,2020-02-01
USA,US,2020,2,electric car,3.25,2020-02-01
USA,US,2020,2,electric vehicle,83.75,2020-02-01
USA,US,2020,3,BYD,0,2020-03-01
USA,US,2020,3,EV charging,22.4,2020-03-01
USA,US,2020,3,Tesla,43.8,2020-03-01
USA,US,2020,3,electric car,2.2,2020-03-01
USA,US,2020,3,electric vehicle,53.6,2020-03-01
USA,US,2020,4,BYD,0,2020-04-01
USA,US,2020,4,EV charging,18.25,2020-04-01
USA,US,2020,4,Tesla,34.5,2020-04-01
USA,US,2020,4,electric car,2,2020-04-01
USA,US,2020,4,electric vehicle,48.75,2020-04-01
USA,US,2020,5,BYD,0,2020-05-01
USA,US,2020,5,EV charging,22,2020-05-01
USA,US,2020,5,Tesla,41,2020-05-01
USA,US,2020,5,electric car,2.2,2020-05-01
USA,US,2020,5,electric vehicle,53.2,2020-05-01
USA,US,2020,6,BYD,0,2020-06-01
USA,US,2020,6,EV charging,34.5,2020-06-01
USA,US,2020,6,Tesla,50.75,2020-06-01
USA,US,2020,6,electric car,3,2020-06-01
USA,US,2020,6,electric vehicle,68.5,2020-06-01
USA,US,2020,7,BYD,0.75,2020-07-01
USA,US,2020,7,EV charging,40,2020-07-01
USA,US,2020,7,Tesla,65.25,2020-07-01
USA,US,2020,7,electric car,3,2020-07-01
USA,US,2020,7,electric vehicle,81.75,2020-07-01
USA,US,2020,8,BYD,0,2020-08-01
USA,US,2020,8,EV charging,35.6,2020-08-01
USA,US,2020,8,Tesla,70.6,2020-08-01
USA,US,2020,8,electric car,3,2020-08-01
USA,US,2020,8,electric vehicle,74.6,2020-08-01
USA,US,2020,9,BYD,0,2020-09-01
USA,US,2020,9,EV charging,40,2020-09-01
USA,US,2020,9,Tesla,71.5,2020-09-01
USA,US,2020,9,electric car,3.5,2020-09-01
USA,US,2020,9,electric vehicle,83.25,2020-09-01
USA,US,2020,10,BYD,0,2020-10-01
USA,US,2020,10,EV charging,43.5,2020-10-01
USA,US,2020,10,Tesla,55.25,2020-10-01
USA,US,2020,10,electric car,3.5,2020-10-01
USA,US,2020,10,electric vehicle,78.75,2020-10-01
USA,US,2020,11,BYD,0.8,2020-11-01
USA,US,2020,11,EV charging,45.2,2020-11-01
USA,US,2020,11,Tesla,52.4,2020-11-01
USA,US,2020,11,electric car,3.6,2020-11-01
USA,US,2020,11,electric vehicle,87.6,2020-11-01
USA,US,2020,12,BYD,0,2020-12-01
USA,US,2020,12,EV charging,41.2,2020-12-01
USA,US,2020,12,Tesla,64.6,2020-12-01
USA,US,2020,12,electric car,4,2020-12-01
USA,US,2020,12,electric vehicle,72,2020-12-01
USA,US,2021,1,BYD,1,2021-01-01
USA,US,2021,1,EV charging,30.4,2021-01-01
USA,US,2021,1,Tesla,86.4,2021-01-01
USA,US,2021,1,electric car,5.4,2021-01-01
USA,US,2021,1,electric vehicle,62,2021-01-01
USA,US,2021,2,BYD,1,2021-02-01
USA,US,2021,2,EV charging,37.25,2021-02-01
USA,US,2021,2,Tesla,79,2021-02-01
USA,US,2021,2,electric car,6,2021-02-01
USA,US,2021,2,electric vehicle,66,2021-02-01
USA,US,2021,3,BYD,0.25,2021-03-01
USA,US,2021,3,EV charging,36.75,2021-03-01
USA,US,2021,3,Tesla,75.5,2021-03-01
USA,US,2021,3,electric car,5.75,2021-03-01
USA,US,2021,3,electric vehicle,59,2021-03-01
USA,US,2021,4,BYD,0.25,2021-04-01
USA,US,2021,4,EV charging,41,2021-04-01
USA,US,2021,4,Tesla,73.5,2021-04-01
USA,US,2021,4,electric car,6.5,2021-04-01
USA,US,2021,4,electric vehicle,66.5,2021-04-01
USA,US,2021,5,BYD,0,2021-05-01
USA,US,2021,5,EV charging,47.4,2021-05-01
USA,US,2021,5,Tesla,72.8,2021-05-01
USA,US,2021,5,electric car,7.6,2021-05-01
USA,US,2021,5,electric vehicle,73,2021-05-01
USA,US,2021,6,BYD,0,2021-06-01
USA,US,2021,6,EV charging,49,2021-06-01
USA,US,2021,6,Tesla,67.5,2021-06-01
USA,US,2021,6,electric car,7.5,2021-06-01
USA,US,2021,6,electric vehicle,63,2021-06-01
USA,US,2021,7,BYD,0,2021-07-01
USA,US,2021,7,EV charging,45.75,2021-07-01
USA,US,2021,7,Tesla,63.25,2021-07-01
USA,US,2021,7,electric car,6.75,2021-07-01
USA,US,2021,7,electric vehicle,59.25,2021-07-01
USA,US,2021,8,BYD,0.4,2021-08-01
USA,US,2021,8,EV charging,44.4,2021-08-01
USA,US,2021,8,Tesla,63,2021-08-01
USA,US,2021,8,electric car,5.8,2021-08-01
USA,US,2021,8,electric vehicle,60.4,2021-08-01
USA,US,2021,9,BYD,0.25,2021-09-01
USA,US,2021,9,EV charging,39.25,2021-09-01
USA,US,2021,9,Tesla,60.25,2021-09-01
USA,US,2021,9,electric car,6.25,2021-09-01
USA,US,2021,9,electric vehicle,64.5,2021-09-01
USA,US,2021,10,BYD,0.2,2021-10-01
USA,US,2021,10,EV charging,47.2,2021-10-01
USA,US,2021,10,Tesla,76.8,2021-10-01
USA,US,2021,10,electric car,7,2021-10-01
USA,US,2021,10,electric vehicle,70.4,2021-10-01
USA,US,2021,11,BYD,0.25,2021-11-01
USA,US,2021,11,EV charging,60.25,2021-11-01
USA,US,2021,11,Tesla,77.25,2021-11-01
USA,US,2021,11,electric car,8.75,2021-11-01
USA,US,2021,11,electric vehicle,86.25,2021-11-01
USA,US,2021,12,BYD,0,2021-12-01
USA,US,2021,12,EV charging,40.4,2021-12-01
USA,US,2021,12,Tesla,73,2021-12-01
USA,US,2021,12,electric car,7,2021-12-01
USA,US,2021,12,electric vehicle,63.2,2021-12-01
USA,US,2022,1,BYD,0.8,2022-01-01
USA,US,2022,1,EV charging,28,2022-01-01
USA,US,2022,1,Tesla,70.6,2022-01-01
USA,US,2022,1,electric car,6.6,2022-01-01
USA,US,2022,1,electric vehicle,42.8,2022-01-01
USA,US,2022,2,BYD,0,2022-02-01
USA,US,2022,2,EV charging,38.75,2022-02-01
USA,US,2022,2,Tesla,69.75,2022-02-01
USA,US,2022,2,electric car,9.25,2022-02-01
USA,US,2022,2,electric vehicle,57.25,2022-02-01
USA,US,2022,3,BYD,0,2022-03-01
USA,US,2022,3,EV charging,52.5,2022-03-01
USA,US,2022,3,Tesla,91.75,2022-03-01
USA,US,2022,3,electric car,14.75,2022-03-01
USA,US,2022,3,electric vehicle,82.25,2022-03-01
USA,US,2022,4,BYD,0,2022-04-01
USA,US,2022,4,EV charging,42.5,2022-04-01
USA,US,2022,4,Tesla,84.5,2022-04-01
USA,US,2022,4,electric car,10.5,2022-04-01
USA,US,2022,4,electric vehicle,62.25,2022-04-01
USA,US,2022,5,BYD,0.2,2022-05-01
USA,US,2022,5,EV charging,39.6,2022-05-01
USA,US,2022,5,Tesla,79,2022-05-01
USA,US,2022,5,electric car,9.8,2022-05-01
USA,US,2022,5,electric vehicle,56,2022-05-01
USA,US,2022,6,BYD,0.75,2022-06-01
USA,US,2022,6,EV charging,52.25,2022-06-01
USA,US,2022,6,Tesla,80.75,2022-06-01
USA,US,2022,6,electric car,11.75,2022-06-01
USA,US,2022,6,electric vehicle,65.25,2022-06-01
USA,US,2022,7,BYD,1.4,2022-07-01
USA,US,2022,7,EV charging,48.4,2022-07-01
USA,US,2022,7,Tesla,69.4,2022-07-01
USA,US,2022,7,electric car,9.8,2022-07-01
USA,US,2022,7,electric vehicle,57.6,2022-07-01
USA,US,2022,8,BYD,0.75,2022-08-01
USA,US,2022,8,EV charging,48,2022-08-01
USA,US,2022,8,Tesla,71.25,2022-08-01
USA,US,2022,8,electric car,10.25,2022-08-01
USA,US,2022,8,electric vehicle,69.75,2022-08-01
USA,US,2022,9,BYD,0.25,2022-09-01
USA,US,2022,9,EV charging,44.5,2022-09-01
USA,US,2022,9,Tesla,62.75,2022-09-01
USA,US,2022,9,electric car,8.75,2022-09-01
USA,US,2022,9,electric vehicle,53.75,2022-09-01
USA,US,2022,10,BYD,0.4,2022-10-01
USA,US,2022,10,EV charging,39.6,2022-10-01
USA,US,2022,10,Tesla,61.2,2022-10-01
USA,US,2022,10,electric car,7.6,2022-10-01
USA,US,2022,10,electric vehicle,50.4,2022-10-01
USA,US,2022,11,BYD,0,2022-11-01
USA,US,2022,11,EV charging,37.25,2022-11-01
USA,US,2022,11,Tesla,60.25,2022-11-01
USA,US,2022,11,electric car,6.75,2022-11-01
USA,US,2022,11,electric vehicle,45.25,2022-11-01
USA,US,2022,12,BYD,0.25,2022-12-01
USA,US,2022,12,EV charging,40.75,2022-12-01
USA,US,2022,12,Tesla,74.25,2022-12-01
USA,US,2022,12,electric car,7,2022-12-01
USA,US,2022,12,electric vehicle,46.25,2022-12-01
USA,US,2023,1,BYD,1,2023-01-01
USA,US,2023,1,EV charging,65.4,2023-01-01
USA,US,2023,1,Tesla,95.8,2023-01-01
USA,US,2023,1,electric car,7.8,2023-01-01
USA,US,2023,1,electric vehicle,78,2023-01-01
USA,US,2023,2,BYD,1.25,2023-02-01
USA,US,2023,2,EV charging,71,2023-02-01
USA,US,2023,2,Tesla,89.5,2023-02-01
USA,US,2023,2,electric car,7.75,2023-02-01
USA,US,2023,2,electric vehicle,79.25,2023-02-01
USA,US,2023,3,BYD,0.75,2023-03-01
USA,US,2023,3,EV charging,70,2023-03-01
USA,US,2023,3,Tesla,78.5,2023-03-01
USA,US,2023,3,electric car,7.25,2023-03-01
USA,US,2023,3,electric vehicle,76.25,2023-03-01
USA,US,2023,4,BYD,1,2023-04-01
USA,US,2023,4,EV charging,75.4,2023-04-01
USA,US,2023,4,Tesla,81,2023-04-01
USA,US,2023,4,electric car,8,2023-04-01
USA,US,2023,4,electric vehicle,80.6,2023-04-01
USA,US,2023,5,BYD,1,2023-05-01
USA,US,2023,5,EV charging,75.25,2023-05-01
USA,US,2023,5,Tesla,77.25,2023-05-01
USA,US,2023,5,electric car,7.5,2023-05-01
USA,US,2023,5,electric vehicle,66.25,2023-05-01
USA,US,2023,6,BYD,1,2023-06-01
USA,US,2023,6,EV charging,87,2023-06-01
USA,US,2023,6,Tesla,88.5,2023-06-01
USA,US,2023,6,electric car,7.25,2023-06-01
USA,US,2023,6,electric vehicle,69.25,2023-06-01
USA,US,2023,7,BYD,1,2023-07-01
USA,US,2023,7,EV charging,92.4,2023-07-01
USA,US,2023,7,Tesla,88.4,2023-07-01
USA,US,2023,7,electric car,7.6,2023-07-01
USA,US,2023,7,electric vehicle,70.4,2023-07-01
USA,US,2023,8,BYD,0.75,2023-08-01
USA,US,2023,8,EV charging,90,2023-08-01
USA,US,2023,8,Tesla,80.75,2023-08-01
USA,US,2023,8,electric car,7,2023-08-01
USA,US,2023,8,electric vehicle,73.5,2023-08-01
USA,US,2023,9,BYD,1,2023-09-01
USA,US,2023,9,EV charging,87.25,2023-09-01
USA,US,2023,9,Tesla,79.25,2023-09-01
USA,US,2023,9,electric car,7.25,2023-09-01
USA,US,2023,9,electric vehicle,79,2023-09-01
USA,US,2023,10,BYD,1,2023-10-01
USA,US,2023,10,EV charging,85.4,2023-10-01
USA,US,2023,10,Tesla,76.8,2023-10-01
USA,US,2023,10,electric car,7,2023-10-01
USA,US,2023,10,electric vehicle,76,2023-10-01
USA,US,2023,11,BYD,1,2023-11-01
USA,US,2023,11,EV charging,81,2023-11-01
USA,US,2023,11,Tesla,73.75,2023-11-01
USA,US,2023,11,electric car,7,2023-11-01
USA,US,2023,11,electric vehicle,71.5,2023-11-01
USA,US,2023,12,BYD,2.17,2023-12-01
USA,US,2023,12,EV charging,77,2023-12-01
USA,US,2023,12,Tesla,77.17,2023-12-01
USA,US,2023,12,electric car,6.83,2023-12-01
USA,US,2023,12,electric vehicle,68.67,2023-12-01
USA,US,2024,1,BYD,1.75,2024-01-01
USA,US,2024,1,EV charging,56,2024-01-01
USA,US,2024,1,Tesla,66.5,2024-01-01
USA,US,2024,1,electric car,5.25,2024-01-01
USA,US,2024,1,electric vehicle,49,2024-01-01
USA,US,2024,2,BYD,1.5,2024-02-01
USA,US,2024,2,EV charging,51.75,2024-02-01
USA,US,2024,2,Tesla,64.25,2024-02-01
USA,US,2024,2,electric car,5.25,2024-02-01
USA,US,2024,2,electric vehicle,55,2024-02-01
USA,US,2024,3,BYD,1.4,2024-03-01
USA,US,2024,3,EV charging,58.2,2024-03-01
USA,US,2024,3,Tesla,73.4,2024-03-01
USA,US,2024,3,electric car,5.4,2024-03-01
USA,US,2024,3,electric vehicle,56,2024-03-01
USA,US,2024,4,BYD,1.25,2024-04-01
USA,US,2024,4,EV charging,58.75,2024-04-01
USA,US,2024,4,Tesla,85,2024-04-01
USA,US,2024,4,electric car,6,2024-04-01
USA,US,2024,4,electric vehicle,54.25,2024-04-01
USA,US,2024,5,BYD,1.5,2024-05-01
USA,US,2024,5,EV charging,61.75,2024-05-01
USA,US,2024,5,Tesla,82,2024-05-01
USA,US,2024,5,electric car,6,2024-05-01
USA,US,2024,5,electric vehicle,48.5,2024-05-01
USA,US,2024,6,BYD,1,2024-06-01
USA,US,2024,6,EV charging,72.2,2024-06-01
USA,US,2024,6,Tesla,77.6,2024-06-01
USA,US,2024,6,electric car,5.6,2024-06-01
USA,US,2024,6,electric vehicle,45.8,2024-06-01
USA,US,2024,7,BYD,1,2024-07-01
USA,US,2024,7,EV charging,75.75,2024-07-01
USA,US,2024,7,Tesla,76.5,2024-07-01
USA,US,2024,7,electric car,5.25,2024-07-01
USA,US,2024,7,electric vehicle,48.75,2024-07-01
USA,US,2024,8,BYD,1,2024-08-01
USA,US,2024,8,EV charging,71.5,2024-08-01
USA,US,2024,8,Tesla,69.25,2024-08-01
USA,US,2024,8,electric car,5.25,2024-08-01
USA,US,2024,8,electric vehicle,44.5,2024-08-01
USA,US,2024,9,BYD,1,2024-09-01
USA,US,2024,9,EV charging,64.4,2024-09-01
USA,US,2024,9,Tesla,62.6,2024-09-01
USA,US,2024,9,electric car,5.2,2024-09-01
USA,US,2024,9,electric vehicle,44.8,2024-09-01
USA,US,2024,10,BYD,1,2024-10-01
USA,US,2024,10,EV charging,61,2024-10-01
USA,US,2024,10,Tesla,80.25,2024-10-01
USA,US,2024,10,electric car,5,2024-10-01
USA,US,2024,10,electric vehicle,45.75,2024-10-01
USA,US,2024,11,BYD,1,2024-11-01
USA,US,2024,11,EV charging,63.5,2024-11-01
USA,US,2024,11,Tesla,81,2024-11-01
USA,US,2024,11,electric car,5.25,2024-11-01
USA,US,2024,11,electric vehicle,46.75,2024-11-01
USA,US,2024,12,BYD,1,2024-12-01
USA,US,2024,12,EV charging,66.2,2024-12-01
USA,US,2024,12,Tesla,86.4,2024-12-01
USA,US,2024,12,electric car,5.4,2024-12-01
USA,US,2024,12,electric vehicle,43.8,2024-12-01
UK,GB,2018,12,BYD,0,2018-12-01
UK,GB,2018,12,EV charging,35,2018-12-01
UK,GB,2018,12,Tesla,25,2018-12-01
UK,GB,2018,12,electric car,9,2018-12-01
UK,GB,2018,12,electric vehicle,42,2018-12-01
UK,GB,2019,1,BYD,0.5,2019-01-01
UK,GB,2019,1,EV charging,42.5,2019-01-01
UK,GB,2019,1,Tesla,24.25,2019-01-01
UK,GB,2019,1,electric car,11,2019-01-01
UK,GB,2019,1,electric vehicle,68.75,2019-01-01
UK,GB,2019,2,BYD,0.25,2019-02-01
UK,GB,2019,2,EV charging,43.5,2019-02-01
UK,GB,2019,2,Tesla,29.25,2019-02-01
UK,GB,2019,2,electric car,12,2019-02-01
UK,GB,2019,2,electric vehicle,68.25,2019-02-01
UK,GB,2019,3,BYD,0.6,2019-03-01
UK,GB,2019,3,EV charging,49.2,2019-03-01
UK,GB,2019,3,Tesla,33.6,2019-03-01
UK,GB,2019,3,electric car,11.4,2019-03-01
UK,GB,2019,3,electric vehicle,73,2019-03-01
UK,GB,2019,4,BYD,0,2019-04-01
UK,GB,2019,4,EV charging,46.25,2019-04-01
UK,GB,2019,4,Tesla,33.75,2019-04-01
UK,GB,2019,4,electric car,12.75,2019-04-01
UK,GB,2019,4,electric vehicle,71.75,2019-04-01
UK,GB,2019,5,BYD,0.25,2019-05-01
UK,GB,2019,5,EV charging,48.75,2019-05-01
UK,GB,2019,5,Tesla,33.75,2019-05-01
UK,GB,2019,5,electric car,12.5,2019-05-01
UK,GB,2019,5,electric vehicle,64.75,2019-05-01
UK,GB,2019,6,BYD,0,2019-06-01
UK,GB,2019,6,EV charging,58.2,2019-06-01
UK,GB,2019,6,Tesla,38.4,2019-06-01
UK,GB,2019,6,electric car,14.4,2019-06-01
UK,GB,2019,6,electric vehicle,84,2019-06-01
UK,GB,2019,7,BYD,0,2019-07-01
UK,GB,2019,7,EV charging,61,2019-07-01
UK,GB,2019,7,Tesla,36.75,2019-07-01
UK,GB,2019,7,electric car,16.25,2019-07-01
UK,GB,2019,7,electric vehicle,81,2019-07-01
UK,GB,2019,8,BYD,0.25,2019-08-01
UK,GB,2019,8,EV charging,59.25,2019-08-01
UK,GB,2019,8,Tesla,34.5,2019-08-01
UK,GB,2019,8,electric car,13.75,2019-08-01
UK,GB,2019,8,electric vehicle,74.75,2019-08-01
UK,GB,2019,9,BYD,0.4,2019-09-01
UK,GB,2019,9,EV charging,65.2,2019-09-01
UK,GB,2019,9,Tesla,38.4,2019-09-01
UK,GB,2019,9,electric car,13.8,2019-09-01
UK,GB,2019,9,electric vehicle,78.4,2019-09-01
UK,GB,2019,10,BYD,0,2019-10-01
UK,GB,2019,10,EV charging,70.25,2019-10-01
UK,GB,2019,10,Tesla,37.25,2019-10-01
UK,GB,2019,10,electric car,16.25,2019-10-01
UK,GB,2019,10,electric vehicle,85,2019-10-01
UK,GB,2019,11,BYD,0,2019-11-01
UK,GB,2019,11,EV charging,70.5,2019-11-01
UK,GB,2019,11,Tesla,68.25,2019-11-01
UK,GB,2019,11,electric car,14.5,2019-11-01
UK,GB,2019,11,electric vehicle,86.5,2019-11-01
UK,GB,2019,12,BYD,0,2019-12-01
UK,GB,2019,12,EV charging,59,2019-12-01
UK,GB,2019,12,Tesla,45.17,2019-12-01
UK,GB,2019,12,electric car,15.5,2019-12-01
UK,GB,2019,12,electric vehicle,71.17,2019-12-01
UK,GB,2020,1,BYD,0,2020-01-01
UK,GB,2020,1,EV charging,68,2020-01-01
UK,GB,2020,1,Tesla,58,2020-01-01
UK,GB,2020,1,electric car,18,2020-01-01
UK,GB,2020,1,electric vehicle,74.25,2020-01-01
UK,GB,2020,2,BYD,0,2020-02-01
UK,GB,2020,2,EV charging,73.5,2020-02-01
UK,GB,2020,2,Tesla,63.75,2020-02-01
UK,GB,2020,2,electric car,21.25,2020-02-01
UK,GB,2020,2,electric vehicle,87.5,2020-02-01
UK,GB,2020,3,BYD,0,2020-03-01
UK,GB,2020,3,EV charging,43.8,2020-03-01
UK,GB,2020,3,Tesla,41.8,2020-03-01
UK,GB,2020,3,electric car,11.6,2020-03-01
UK,GB,2020,3,electric vehicle,57,2020-03-01
UK,GB,2020,4,BYD,0,2020-04-01
UK,GB,2020,4,EV charging,19.75,2020-04-01
UK,GB,2020,4,Tesla,36.5,2020-04-01
UK,GB,2020,4,electric car,8.75,2020-04-01
UK,GB,2020,4,electric vehicle,36.75,2020-04-01
UK,GB,2020,5,BYD,0,2020-05-01
UK,GB,2020,5,EV charging,31.4,2020-05-01
UK,GB,2020,5,Tesla,40,2020-05-01
UK,GB,2020,5,electric car,11.6,2020-05-01
UK,GB,2020,5,electric vehicle,49.6,2020-05-01
UK,GB,2020,6,BYD,0,2020-06-01
UK,GB,2020,6,EV charging,44.25,2020-06-01
UK,GB,2020,6,Tesla,47.25,2020-06-01
UK,GB,2020,6,electric car,15,2020-06-01
UK,GB,2020,6,electric vehicle,59.75,2020-06-01
UK,GB,2020,7,BYD,0.25,2020-07-01
UK,GB,2020,7,EV charging,61.75,2020-07-01
UK,GB,2020,7,Tesla,64.5,2020-07-01
UK,GB,2020,7,electric car,15.75,2020-07-01
UK,GB,2020,7,electric vehicle,65.25,2020-07-01
UK,GB,2020,8,BYD,0,2020-08-01
UK,GB,2020,8,EV charging,61.2,2020-08-01
UK,GB,2020,8,Tesla,67,2020-08-01
UK,GB,2020,8,electric car,17.6,2020-08-01
UK,GB,2020,8,electric vehicle,61.4,2020-08-01
UK,GB,2020,9,BYD,0.25,2020-09-01
UK,GB,2020,9,EV charging,73.25,2020-09-01
UK,GB,2020,9,Tesla,78.75,2020-09-01
UK,GB,2020,9,electric car,17,2020-09-01
UK,GB,2020,9,electric vehicle,68.5,2020-09-01
UK,GB,2020,10,BYD,0,2020-10-01
UK,GB,2020,10,EV charging,65.5,2020-10-01
UK,GB,2020,10,Tesla,55.5,2020-10-01
UK,GB,2020,10,electric car,16.25,2020-10-01
UK,GB,2020,10,electric vehicle,67.25,2020-10-01
UK,GB,2020,11,BYD,1,2020-11-01
UK,GB,2020,11,EV charging,70.4,2020-11-01
UK,GB,2020,11,Tesla,53.6,2020-11-01
UK,GB,2020,11,electric car,19.6,2020-11-01
UK,GB,2020,11,electric vehicle,80.8,2020-11-01
UK,GB,2020,12,BYD,0,2020-12-01
UK,GB,2020,12,EV charging,56,2020-12-01
UK,GB,2020,12,Tesla,61.6,2020-12-01
UK,GB,2020,12,electric car,18,2020-12-01
UK,GB,2020,12,electric vehicle,52.8,2020-12-01
UK,GB,2021,1,BYD,1,2021-01-01
UK,GB,2021,1,EV charging,35,2021-01-01
UK,GB,2021,1,Tesla,83,2021-01-01
UK,GB,2021,1,electric car,18.6,2021-01-01
UK,GB,2021,1,electric vehicle,43.4,2021-01-01
UK,GB,2021,2,BYD,1,2021-02-01
UK,GB,2021,2,EV charging,46,2021-02-01
UK,GB,2021,2,Tesla,81.5,2021-02-01
UK,GB,2021,2,electric car,21.25,2021-02-01
UK,GB,2021,2,electric vehicle,49.5,2021-02-01
UK,GB,2021,3,BYD,0.75,2021-03-01
UK,GB,2021,3,EV charging,47.25,2021-03-01
UK,GB,2021,3,Tesla,76,2021-03-01
UK,GB,2021,3,electric car,21,2021-03-01
UK,GB,2021,3,electric vehicle,45,2021-03-01
UK,GB,2021,4,BYD,1,2021-04-01
UK,GB,2021,4,EV charging,54.75,2021-04-01
UK,GB,2021,4,Tesla,70,2021-04-01
UK,GB,2021,4,electric car,22.75,2021-04-01
UK,GB,2021,4,electric vehicle,47.5,2021-04-01
UK,GB,2021,5,BYD,0.8,2021-05-01
UK,GB,2021,5,EV charging,64.2,2021-05-01
UK,GB,2021,5,Tesla,66.4,2021-05-01
UK,GB,2021,5,electric car,23.4,2021-05-01
UK,GB,2021,5,electric vehicle,48,2021-05-01
UK,GB,2021,6,BYD,1,2021-06-01
UK,GB,2021,6,EV charging,68.25,2021-06-01
UK,GB,2021,6,Tesla,59.5,2021-06-01
UK,GB,2021,6,electric car,23.75,2021-06-01
UK,GB,2021,6,electric vehicle,48.75,2021-06-01
UK,GB,2021,7,BYD,0.5,2021-07-01
UK,GB,2021,7,EV charging,70.25,2021-07-01
UK,GB,2021,7,Tesla,55.25,2021-07-01
UK,GB,2021,7,electric car,25.75,2021-07-01
UK,GB,2021,7,electric vehicle,46.75,2021-07-01
UK,GB,2021,8,BYD,0.6,2021-08-01
UK,GB,2021,8,EV charging,78.6,2021-08-01
UK,GB,2021,8,Tesla,58.6,2021-08-01
UK,GB,2021,8,electric car,27.2,2021-08-01
UK,GB,2021,8,electric vehicle,47.2,2021-08-01
UK,GB,2021,9,BYD,0.25,2021-09-01
UK,GB,2021,9,EV charging,86.75,2021-09-01
UK,GB,2021,9,Tesla,57.25,2021-09-01
UK,GB,2021,9,electric car,33.25,2021-09-01
UK,GB,2021,9,electric vehicle,55.25,2021-09-01
UK,GB,2021,10,BYD,1,2021-10-01
UK,GB,2021,10,EV charging,91.4,2021-10-01
